Date,PX_LAST,Nasdaq,SG_CTA,Dow_Jones,S&P500
2001/9/21,1002.47,1423.189941,1101.958743,8235.81,965.8
2001/9/24,1002.3,1499.400024,1111.689038,8603.86,1003.45
2001/9/25,1003.84,1501.640015,1116.280314,8659.97,1012.27
2001/9/26,1006.76,1464.040039,1133.872892,8567.39,1007.04
2001/9/27,1009.73,1460.709961,1125.017344,8681.42,1018.61
2001/9/28,1008.81,1498.800049,1126.569868,8847.56,1040.94
2001/10/1,1010.18,1480.459961,1087.038532,8836.83,1038.55
2001/10/2,1012.6,1492.329956,1088.669089,8950.59,1051.33
2001/10/3,1014.02,1580.810059,1103.355235,9123.78,1072.28
2001/10/4,1014.08,1597.310059,1120.181403,9060.88,1069.63
2001/10/5,1014.26,1605.300049,1116.21596,9119.77,1071.38
2001/10/9,1011.77,1605.949951,1140.87317,9067.94,1062.44
2001/10/10,1012.2,1570.189941,1142.709976,9052.44,1056.75
2001/10/11,1009.58,1626.26001,1151.988781,9240.86,1080.99
2001/10/12,1010.2,1701.469971,1167.989905,9410.45,1097.43
2001/10/15,1013.12,1703.400024,1168.258543,9344.16,1091.65
2001/10/16,1015.25,1696.310059,1161.92658,9347.62,1089.98
2001/10/17,1016,1722.069946,1162.391351,9384.23,1097.54
2001/10/18,1016.43,1646.339966,1163.112034,9232.97,1077.09
2001/10/19,1015.01,1652.719971,1162.44906,9163.22,1068.61
2001/10/22,1015.36,1671.310059,1148.75541,9204.11,1073.48
2001/10/23,1014.69,1708.079956,1154.763401,9377.03,1089.9
2001/10/24,1017.47,1704.439941,1156.264593,9340.08,1084.78
2001/10/25,1019.24,1731.540039,1152.518296,9345.62,1085.2
2001/10/26,1019.48,1775.469971,1142.975444,9462.9,1100.09
2001/10/29,1021.56,1768.959961,1148.221703,9545.17,1104.61
2001/10/30,1023.65,1699.52002,1156.902259,9269.5,1078.3
2001/10/31,1029.92,1667.410034,1157.897195,9121.98,1059.79
2001/11/1,1030.78,1690.199951,1152.281392,9075.14,1059.78
2001/11/2,1025.62,1746.300049,1157.339909,9263.9,1084.1
2001/11/5,1028.74,1745.72998,1157.802845,9323.54,1087.2
2001/11/6,1031.03,1793.650024,1146.502689,9441.03,1102.84
2001/11/7,1034.85,1835.079956,1142.501393,9591.12,1118.86
2001/11/8,1031.52,1837.530029,1128.345801,9554.37,1115.8
2001/11/9,1030.3,1827.77002,1132.994586,9587.52,1118.54
2001/11/13,1028.59,1828.47998,1139.463985,9608,1120.31
2001/11/14,1024.14,1840.130005,1141.526415,9554.37,1118.33
2001/11/15,1015.06,1892.109985,1138.78675,9750.95,1139.09
2001/11/16,1009.19,1903.189941,1145.027302,9823.61,1141.21
2001/11/19,1015.89,1900.569946,1139.645673,9872.39,1142.24
2001/11/20,1011.85,1898.579956,1141.036041,9866.99,1138.65
2001/11/21,1007.51,1934.420044,1137.259212,9976.46,1151.06
2001/11/23,1005.87,1880.51001,1146.857679,9901.38,1142.66
2001/11/26,1006,1875.050049,1156.640375,9834.68,1137.03
2001/11/27,1008.47,1903.199951,1155.553133,9959.71,1150.34
2001/11/28,1008.09,1941.22998,1164.358448,9982.75,1157.42
2001/11/29,1014.92,1935.969971,1176.18833,9872.6,1149.5
2001/11/30,1015.72,1887.969971,1185.327313,9711.86,1128.52
2001/12/3,1017.05,1933.26001,1190.886498,9829.42,1140.2
2001/12/4,1019.77,1930.579956,1182.502657,9851.56,1139.45
2001/12/5,1010.1,1904.900024,1186.736017,9763.96,1129.9
2001/12/6,1006.03,1963.099976,1187.25818,9893.84,1144.8
2001/12/7,1000.68,2046.839966,1196.827481,10114.29,1170.35
2001/12/10,1001.97,2054.27002,1181.316596,10099.14,1167.1
2001/12/11,1004.62,2021.26001,1173.330896,10049.46,1158.31
2001/12/12,1008.84,1992.119995,1172.755964,9921.45,1139.93
2001/12/13,1004.38,2001.930054,1158.800168,9888.37,1136.76
2001/12/14,1000.92,2011.380005,1143.979114,9894.81,1137.07
2001/12/17,997.83,1946.51001,1126.453354,9766.45,1119.38
2001/12/18,1002.55,1953.170044,1111.685551,9811.15,1123.09
2001/12/19,1006.26,1987.449951,1120.5568,9891.97,1134.36
2001/12/20,1005.67,2004.76001,1111.771635,9998.39,1142.92
2001/12/21,1005.3,1982.890015,1107.380137,10070.49,1149.56
2001/12/24,1003.61,1918.540039,1107.025775,9985.18,1139.93
2001/12/26,1001.87,1945.829956,1110.081167,10035.34,1144.89
2001/12/27,1005.3,1944.47998,1109.270807,10035.34,1144.65
2001/12/28,1004.73,1960.699951,1100.274621,10088.14,1149.37
2001/12/31,1009.27,1976.420044,1096.313632,10131.31,1157.13
2002/1/2,1004.79,1987.26001,1100.819481,10136.99,1161.02
2002/1/3,1007.13,1950.400024,1094.753966,10021.5,1148.08
2002/1/4,1006.82,1979.25,1093.407418,10073.4,1154.67
2002/1/7,1012.11,2044.27002,1096.665773,10172.14,1165.27
2002/1/8,1012.14,2059.379883,1095.448474,10259.74,1172.51
2002/1/9,1013.06,2037.099976,1099.205862,10197.05,1164.89
2002/1/10,1017.9,2055.73999,1100.931615,10150.55,1160.71
2002/1/11,1022.05,2044.890015,1103.606879,10094.09,1155.14
2002/1/14,1022.19,2047.23999,1104.092466,10067.86,1156.55
2002/1/15,1023.3,2022.459961,1101.652421,9987.53,1145.6
2002/1/16,1022.52,1990.73999,1102.082066,9891.42,1138.41
2002/1/17,1018.3,2000.910034,1109.499079,9924.15,1146.19
2002/1/18,1020.38,1944.439941,1113.914886,9712.27,1127.57
2002/1/22,1020.41,1985.819946,1111.987813,9850.04,1138.88
2002/1/23,1016.65,1930.339966,1107.862338,9771.85,1127.58
2002/1/24,1015.61,1882.530029,1111.396419,9713.8,1119.31
2002/1/25,1014.99,1922.380005,1115.141825,9730.96,1128.18
2002/1/28,1015.68,1942.579956,1117.673197,9796.07,1132.15
2002/1/29,1019.68,1937.699951,1117.907909,9840.08,1133.28
2002/1/30,1019.79,1943.910034,1121.965914,9865.75,1133.06
2002/1/31,1017.44,1892.98999,1125.769378,9618.24,1100.64
2002/2/1,1019.44,1913.439941,1121.559001,9762.86,1113.57
2002/2/4,1022.7,1934.030029,1122.848794,9920,1130.2
2002/2/5,1021.57,1911.23999,1122.848794,9907.26,1122.2
2002/2/6,1020.57,1855.530029,1122.190804,9687.09,1094.44
2002/2/7,1019.87,1838.52002,1118.220493,9685.43,1090.02
2002/2/8,1022.83,1812.709961,1110.8257,9653.39,1083.51
2002/2/11,1022.51,1782.109985,1107.149978,9625.44,1080.17
2002/2/12,1020.41,1818.880005,1116.69029,9744.24,1096.22
2002/2/13,1019.8,1846.660034,1117.59816,9884.78,1111.94
2002/2/14,1021.44,1834.209961,1117.239411,9863.74,1107.5
2002/2/15,1025.13,1859.160034,1113.624024,9989.67,1118.51
2002/2/19,1024.68,1843.369995,1110.932395,10001.99,1116.48
2002/2/20,1024.73,1805.199951,1104.354564,9903.04,1104.18
2002/2/21,1025.45,1750.609985,1103.229227,9745.14,1083.34
2002/2/22,1027.1,1775.569946,1106.264209,9941.17,1097.98
2002/2/25,1026.62,1716.23999,1107.93688,9834.68,1080.95
2002/2/26,1024.42,1724.540039,1108.173979,9968.15,1089.84
2002/2/27,1028.61,1769.880005,1117.976886,10145.71,1109.43
2002/2/28,1027.3,1766.859985,1114.463085,10115.26,1109.38
2002/3/1,1022.98,1751.880005,1118.570996,10127.58,1109.89
2002/3/4,1022.45,1731.48999,1122.462504,10106.13,1106.73
2002/3/5,1022.86,1802.73999,1115.280988,10368.86,1131.78
2002/3/6,1021.94,1859.319946,1112.797258,10586.82,1153.84
2002/3/7,1015.42,1866.290039,1111.376215,10433.41,1146.14
2002/3/8,1011.46,1890.400024,1117.130922,10574.29,1162.77
2002/3/11,1011.52,1881.630005,1112.461314,10525.37,1157.54
2002/3/12,1012.22,1929.670044,1104.532802,10572.49,1164.31
2002/3/13,1013.99,1929.48999,1114.158805,10611.24,1168.26
2002/3/14,1008.1,1897.119995,1113.634037,10632.35,1165.58
2002/3/15,1009.41,1862.030029,1113.348946,10501.85,1154.09
2002/3/18,1011.52,1854.140015,1114.591444,10517.14,1153.04
2002/3/19,1011.15,1868.300049,1105.787286,10607.23,1166.16
2002/3/20,1008.42,1877.060059,1099.301843,10577.75,1165.55
2002/3/21,1009.05,1880.869995,1102.630529,10635.25,1170.29
2002/3/22,1008.46,1832.869995,1099.525522,10501.57,1151.85
2002/3/25,1008.43,1868.829956,1100.252309,10479.84,1153.59
2002/3/26,1011.73,1851.390015,1097.987989,10427.67,1148.7
2002/3/27,1012.5,1812.48999,1103.115593,10281.67,1131.87
2002/3/28,1010.21,1824.170044,1103.300917,10353.36,1138.49
2002/3/29,1010.21,1826.75,1102.035431,10426.91,1144.58
2002/4/1,1009.65,1845.349976,1098.123206,10403.94,1147.39
2002/4/2,1013.62,1862.619995,1098.307689,10362.7,1146.54
2002/4/3,1017.18,1804.400024,1102.57791,10313.71,1136.76
2002/4/4,1017.28,1784.349976,1099.943852,10198.29,1125.4
2002/4/5,1020.26,1789.75,1093.417885,10235.17,1126.34
2002/4/8,1019.31,1770.030029,1090.817737,10271.64,1122.73
2002/4/9,1020.57,1785.869995,1084.51172,10249.08,1125.29
2002/4/10,1020.47,1742.569946,1084.164676,10208.67,1117.8
2002/4/11,1021.04,1767.069946,1081.088901,10381.73,1130.47
2002/4/12,1022.86,1725.23999,1079.135373,10176.08,1103.69
2002/4/15,1025.27,1756.189941,1081.206234,10190.82,1111.01
2002/4/16,1024.27,1753.780029,1081.370579,10093.67,1102.55
2002/4/17,1023.4,1816.790039,1078.038876,10301.32,1128.37
2002/4/18,1024.46,1810.670044,1075.82674,10220.78,1126.07
2002/4/19,1025.24,1802.430054,1082.631344,10205.28,1124.47
2002/4/22,1026.15,1796.829956,1084.923275,10257.11,1125.17
2002/4/23,1025.93,1758.680054,1085.173892,10136.43,1107.83
2002/4/24,1029.42,1730.290039,1087.997514,10089.24,1100.96
2002/4/25,1029.69,1713.339966,1090.33562,10030.43,1093.14
2002/4/26,1030.85,1713.699951,1092.858657,10035.06,1091.48
2002/4/29,1029.42,1663.890015,1091.364719,9910.72,1076.32
2002/4/30,1029.8,1656.930054,1090.605129,9819.87,1065.45
2002/5/1,1030.46,1688.22998,1085.384402,9946.22,1076.92
2002/5/2,1029.03,1677.530029,1086.075792,10059.63,1086.46
2002/5/3,1031.42,1644.819946,1095.526824,10091.87,1084.56
2002/5/6,1031.44,1613.030029,1094.466354,10006.63,1073.43
2002/5/7,1031.86,1578.47998,1099.658502,9808.04,1052.67
2002/5/8,1026.33,1573.819946,1103.873493,9836.55,1049.49
2002/5/9,1028.16,1696.290039,1092.377755,10141.83,1088.85
2002/5/10,1031.03,1650.48999,1082.316955,10037.42,1073.01
2002/5/13,1027.63,1600.849976,1074.949624,9939.92,1054.99
2002/5/14,1024.38,1652.540039,1075.021646,10109.66,1074.56
2002/5/15,1025.96,1719.050049,1070.718334,10298.14,1097.28
2002/5/16,1029.29,1725.560059,1074.839529,10243.68,1091.07
2002/5/17,1026.76,1730.439941,1071.767637,10289.21,1098.23
2002/5/20,1029.66,1741.390015,1060.239704,10353.08,1106.59
2002/5/21,1032.08,1701.589966,1061.199221,10229.5,1091.88
2002/5/22,1034.22,1664.180054,1062.905629,10105.71,1079.88
2002/5/23,1032.74,1673.449951,1071.916943,10157.88,1086.02
2002/5/24,1033.26,1697.630005,1072.65335,10216.08,1097.08
2002/5/28,1034.29,1661.48999,1074.117522,10104.26,1083.82
2002/5/29,1037.19,1652.170044,1070.748015,9981.58,1074.55
2002/5/30,1038.94,1624.390015,1071.176314,9923.04,1067.66
2002/5/31,1038.55,1631.920044,1072.168225,9911.69,1064.66
2002/6/3,1039.07,1615.72998,1077.034795,9925.25,1067.14
2002/6/4,1040.34,1562.560059,1080.514696,9709.79,1040.68
2002/6/5,1038.9,1578.119995,1080.636794,9687.84,1040.69
2002/6/6,1040.59,1595.26001,1077.665043,9796.8,1049.9
2002/6/7,1038.06,1554.880005,1083.064144,9624.64,1029.15
2002/6/10,1039.12,1535.47998,1076.831109,9589.67,1027.53
2002/6/11,1041.75,1530.689941,1091.567543,9645.4,1030.74
2002/6/12,1043.12,1497.180054,1088.910668,9517.26,1013.6
2002/6/13,1044.78,1519.119995,1090.107381,9617.71,1020.26
2002/6/14,1049.22,1496.880005,1078.600207,9502.8,1009.56
2002/6/17,1047.61,1504.73999,1085.314493,9474.21,1007.27
2002/6/18,1047.72,1553.290039,1092.711997,9687.42,1036.17
2002/6/19,1052.55,1542.959961,1089.68737,9706.12,1037.14
2002/6/20,1048.41,1496.829956,1081.150759,9561.57,1019.99
2002/6/21,1050.82,1464.75,1084.347722,9431.77,1006.29
2002/6/24,1047.78,1440.959961,1087.537873,9253.79,989.14
2002/6/25,1048.2,1460.339966,1098.57747,9281.82,992.72
2002/6/26,1052.35,1423.98999,1102.158833,9126.82,976.14
2002/6/27,1047.97,1429.329956,1100.49898,9120.11,973.53
2002/6/28,1047.53,1459.199951,1110.227391,9269.92,990.64
2002/7/1,1048.19,1463.209961,1100.65279,9243.26,989.82
2002/7/2,1051.03,1403.800049,1099.204331,9109.79,968.65
2002/7/3,1051.1,1357.819946,1099.307656,9007.75,948.09
2002/7/5,1046.41,1380.170044,1109.830229,9054.97,953.99
2002/7/8,1049.2,1448.359985,1117.845423,9379.5,989.03
2002/7/9,1053.2,1405.609985,1123.534139,9274.9,976.98
2002/7/10,1057.62,1381.119995,1117.652438,9096.09,952.83
2002/7/11,1057.81,1346.01001,1126.954659,8813.5,920.47
2002/7/12,1058.78,1374.430054,1133.678071,8801.53,927.37
2002/7/15,1057.26,1373.5,1126.889607,8684.53,921.39
2002/7/16,1053.17,1382.619995,1134.811641,8639.19,917.93
2002/7/17,1055.7,1375.26001,1132.261719,8473.11,900.94
2002/7/18,1058.17,1397.25,1128.088203,8542.48,906.04
2002/7/19,1059.89,1356.949951,1128.786489,8409.49,881.56
2002/7/22,1063.04,1319.150024,1133.213589,8019.26,847.75
2002/7/23,1063.89,1282.650024,1132.906488,7784.58,819.85
2002/7/24,1062.9,1229.050049,1142.525997,7702.34,797.7
2002/7/25,1063.44,1290.22998,1130.498626,8191.29,843.43
2002/7/26,1062.21,1240.079956,1142.502261,8186.31,838.68
2002/7/29,1056.14,1262.119995,1158.175107,8264.39,852.84
2002/7/30,1055.44,1335.25,1164.517274,8711.88,898.96
2002/7/31,1060.17,1344.189941,1181.91982,8680.03,902.78
2002/8/1,1063.27,1328.26001,1182.074651,8736.59,911.62
2002/8/2,1068.26,1280,1183.5156,8506.62,884.66
2002/8/5,1068.13,1247.920044,1205.558578,8313.13,864.24
2002/8/6,1063.34,1206.01001,1198.901484,8043.63,834.6
2002/8/7,1066.97,1259.550049,1198.354785,8274.09,859.57
2002/8/8,1064.27,1280.900024,1193.568556,8456.15,876.77
2002/8/9,1068.85,1316.52002,1199.736918,8712.02,905.46
2002/8/12,1070.23,1306.119995,1195.34948,8745.45,908.64
2002/8/13,1074.26,1306.839966,1191.587715,8688.89,903.8
2002/8/14,1075.44,1269.280029,1170.649136,8482.39,884.21
2002/8/15,1071.26,1334.300049,1192.564858,8743.31,919.62
2002/8/16,1066.17,1345.01001,1205.902504,8818.14,930.25
2002/8/19,1067.66,1361.01001,1217.467109,8778.06,928.77
2002/8/20,1074.05,1394.540039,1226.982832,8990.79,950.7
2002/8/21,1073.89,1376.589966,1232.149656,8872.07,937.43
2002/8/22,1070.91,1409.25,1248.876088,8957.23,949.36
2002/8/23,1073.88,1422.949951,1249.50677,9053.64,962.7
2002/8/26,1075.04,1380.619995,1247.167694,8872.96,940.86
2002/8/27,1072.37,1391.73999,1245.026307,8919.01,947.95
2002/8/28,1074.83,1347.780029,1262.333418,8824.41,934.82
2002/8/29,1077.11,1314.380005,1259.533562,8694.09,917.87
2002/8/30,1078.07,1335.77002,1236.298946,8670.99,917.8
2002/9/3,1083.91,1314.849976,1255.52834,8663.5,916.07
2002/9/4,1084.74,1263.839966,1255.725458,8308.05,878.02
2002/9/5,1086.41,1292.310059,1240.562573,8425.12,893.4
2002/9/6,1081.13,1251,1219.506505,8283.7,879.15
2002/9/9,1080.71,1295.300049,1225.02843,8427.2,893.92
2002/9/10,1083.08,1304.599976,1230.876715,8519.38,902.96
2002/9/11,1080.84,1320.089966,1238.237357,8602.61,909.58
2002/9/12,1085.04,1315.449951,1252.078375,8581.17,909.45
2002/9/13,1088.08,1279.680054,1252.934796,8379.41,886.91
2002/9/16,1089.49,1291.400024,1237.583839,8312.69,889.81
2002/9/17,1090.03,1275.880005,1245.984558,8380.18,891.1
2002/9/18,1089.82,1259.939941,1234.960087,8207.55,873.52
2002/9/19,1092.42,1252.130005,1239.239224,8172.45,869.46
2002/9/20,1091.59,1216.449951,1251.806348,7942.39,843.32
2002/9/23,1093.79,1221.089966,1257.686083,7986.02,845.39
2002/9/24,1093.45,1184.930054,1267.645699,7872.15,833.7
2002/9/25,1090.01,1182.170044,1256.508164,7683.13,819.29
2002/9/26,1090.2,1222.290039,1251.01848,7841.82,839.66
2002/9/27,1092.83,1221.609985,1243.778836,7997.12,854.95
2002/9/30,1095.53,1199.160034,1248.333554,7701.45,827.37
2002/10/1,1092.59,1172.060059,1245.649637,7591.93,815.28
2002/10/2,1093.28,1213.719971,1232.975152,7938.79,847.91
2002/10/3,1093.35,1187.300049,1238.158579,7755.61,827.91
2002/10/4,1092.82,1165.560059,1241.315883,7717.19,818.95
2002/10/7,1093.7,1139.900024,1247.316405,7528.4,800.58
2002/10/8,1091.8,1119.400024,1248.496367,7422.84,785.28
2002/10/9,1093.63,1129.219971,1256.175868,7501.49,798.55
2002/10/10,1091.09,1114.109985,1256.972284,7286.27,776.76
2002/10/11,1087.57,1163.369995,1259.552849,7533.95,803.92
2002/10/15,1081.21,1210.469971,1275.881692,7850.29,835.32
2002/10/16,1079.71,1220.530029,1271.97877,7877.4,841.44
2002/10/17,1076.52,1282.439941,1278.624859,8255.68,881.27
2002/10/18,1076.51,1232.420044,1274.74679,8036.03,860.02
2002/10/21,1074.13,1272.290039,1272.137383,8275.04,879.2
2002/10/22,1073.72,1287.859985,1267.065372,8322.4,884.39
2002/10/23,1074.17,1309.670044,1261.700617,8538.24,899.72
2002/10/24,1077.92,1292.800049,1268.554175,8450.16,890.16
2002/10/25,1080.56,1320.22998,1270.214712,8494.27,896.14
2002/10/28,1082.7,1298.709961,1273.677319,8317.34,882.5
2002/10/29,1088.46,1331.130005,1268.834797,8443.99,897.65
2002/10/30,1088.25,1315.829956,1269.19007,8368.04,890.23
2002/10/31,1090.54,1300.540039,1273.716002,8368.94,882.15
2002/11/1,1088.6,1326.72998,1273.890501,8427.41,890.71
2002/11/4,1087.65,1329.75,1281.194989,8397.03,885.76
2002/11/5,1087.2,1360.699951,1286.166025,8517.64,900.96
2002/11/6,1089.78,1396.540039,1278.558353,8571.6,908.35
2002/11/7,1095.45,1401.170044,1273.147494,8678.27,915.39
2002/11/8,1096.96,1418.98999,1278.017284,8771.01,923.76
2002/11/12,1096.81,1376.709961,1283.507646,8586.24,902.65
2002/11/13,1097.67,1359.280029,1281.063847,8537.13,894.74
2002/11/14,1092.87,1319.189941,1275.634699,8358.95,876.19
2002/11/15,1093.3,1349.560059,1275.355335,8386,882.95
2002/11/18,1095.22,1361.329956,1276.236605,8398.49,882.53
2002/11/19,1096.56,1411.52002,1285.762435,8542.13,904.27
2002/11/20,1093.01,1411.140015,1282.839897,8579.09,909.83
2002/11/21,1091.07,1393.689941,1287.355494,8486.57,900.36
2002/11/22,1089.78,1374.51001,1279.644234,8474.78,896.74
2002/11/25,1089.8,1419.349976,1269.419877,8623.01,914.15
2002/11/26,1093.73,1467.550049,1273.876811,8845.15,933.76
2002/11/27,1087.85,1468.73999,1257.096032,8804.84,930.55
2002/11/29,1090.25,1481.900024,1252.694939,8849.4,932.87
2002/12/2,1090.45,1444.430054,1244.595013,8676.42,913.31
2002/12/3,1090.36,1487.939941,1244.947234,8931.68,938.87
2002/12/4,1092.69,1478.780029,1237.287073,8896.09,936.31
2002/12/5,1094.88,1484.780029,1236.85526,8862.57,934.53
2002/12/6,1096.2,1448.959961,1238.072326,8742.93,920.75
2002/12/9,1098.11,1430.349976,1239.249733,8737.85,917.58
2002/12/10,1098.42,1410.75,1236.441593,8623.28,906.55
2002/12/11,1101.13,1422.439941,1238.726537,8645.77,912.23
2002/12/12,1101.17,1367.140015,1237.150877,8473.41,892
2002/12/13,1099.9,1390.76001,1233.670771,8574.26,904.45
2002/12/16,1097.94,1396.589966,1240.605235,8589.14,904.96
2002/12/17,1099.16,1399.550049,1240.030833,8538.4,901.58
2002/12/18,1102.17,1362.420044,1239.805148,8433.71,889.48
2002/12/19,1105.95,1400.329956,1237.675162,8627.4,910.4
2002/12/20,1106.02,1392.050049,1241.956281,8535.39,902.99
2002/12/23,1105.63,1361.51001,1252.368842,8447.35,891.12
2002/12/24,1107.52,1354.099976,1257.616268,8364.8,884.25
2002/12/26,1108.38,1363.050049,1256.616463,8511.32,895.76
2002/12/27,1112.24,1381.689941,1251.662881,8493.29,897.38
2002/12/30,1113.69,1372.469971,1247.347147,8448.11,892.47
2002/12/31,1112.77,1367.890015,1239.793213,8432.61,889.66
2003/1/2,1104.97,1348.310059,1242.353386,8303.78,875.4
2003/1/3,1105.33,1339.540039,1240.774355,8332.85,879.39
2003/1/6,1105.12,1335.51001,1237.496229,8341.63,879.82
2003/1/7,1107.55,1384.849976,1234.110439,8607.52,909.03
2003/1/8,1109.73,1387.079956,1228.658139,8601.69,908.59
2003/1/9,1103,1421.319946,1223.775452,8773.57,929.01
2003/1/10,1103.45,1431.569946,1213.570388,8740.59,922.93
2003/1/13,1105.39,1401.069946,1213.54369,8595.31,909.93
2003/1/14,1107.36,1438.459961,1206.800027,8776.18,927.57
2003/1/15,1108.64,1447.719971,1205.935958,8784.89,927.57
2003/1/16,1108.48,1446.040039,1211.857103,8785.98,926.26
2003/1/17,1110.47,1460.98999,1213.346476,8842.62,931.66
2003/1/21,1111.83,1438.800049,1210.888236,8723.18,918.22
2003/1/22,1113.86,1423.75,1216.357819,8697.87,914.6
2003/1/23,1112.72,1376.189941,1217.779742,8586.74,901.78
2003/1/24,1114.56,1364.25,1216.527864,8442.9,887.62
2003/1/27,1112.6,1359.47998,1216.18967,8318.73,878.36
2003/1/28,1112.25,1388.27002,1216.145887,8369.47,887.34
2003/1/29,1110.55,1342.140015,1218.225497,8131.01,861.4
2003/1/30,1112.49,1325.27002,1231.460299,7989.56,847.48
2003/1/31,1113.72,1342.180054,1229.217809,8088.84,858.54
2003/2/3,1113.73,1358.060059,1228.369649,8110.71,864.36
2003/2/4,1116.11,1322.349976,1235.484366,7945.13,844.61
2003/2/5,1113.57,1320.910034,1240.484371,8053.81,855.7
2003/2/6,1116.17,1323.790039,1242.249581,8109.82,860.32
2003/2/7,1117.46,1306.150024,1240.104216,8013.29,848.2
2003/2/10,1115.68,1301.5,1241.867644,7985.18,843.59
2003/2/11,1116.36,1301.72998,1249.998151,7929.3,838.15
2003/2/12,1118.09,1282.469971,1250.358151,7864.23,829.69
2003/2/13,1120.43,1296.680054,1252.562532,7920.11,835.97
2003/2/14,1117.23,1295.459961,1267.561968,7843.11,829.2
2003/2/18,1117.79,1278.969971,1268.815587,7758.17,818.68
2003/2/19,1120.61,1277.439941,1267.756126,7749.87,817.37
2003/2/20,1122.4,1310.170044,1267.563427,7908.8,834.89
2003/2/21,1120.57,1346.540039,1243.385923,8041.15,851.17
2003/2/24,1122.78,1334.319946,1254.164835,8000.6,845.13
2003/2/25,1124.16,1331.22998,1255.424017,7914.96,837.1
2003/2/26,1125.62,1349.02002,1248.766503,8018.11,848.17
2003/2/27,1126.31,1322.380005,1263.665536,7858.24,832.58
2003/2/28,1129.13,1328.97998,1262.580048,7909.5,838.57
2003/3/3,1130.16,1303.680054,1272.058236,7806.98,827.55
2003/3/4,1131.06,1323.939941,1270.847237,7884.99,837.28
2003/3/5,1132.28,1337.52002,1272.273127,7891.08,841.15
2003/3/6,1131.15,1320.290039,1278.200648,7837.86,834.81
